Brand,Model,Engine,Segment,Year,Mileage,Province,Price,Color
Mazda,Mazda3,1.6,C-Segment,2012,"100,000",เชียงใหม่,"269,000",Gray
Toyota,Vios,1.5,B-Segment,2012,"260,000",กรุงเทพมหานคร,"269,000",Gray
Toyota,Vios,1.5,B-Segment,2012,"190,000",ลำพูน,"269,000",Gray
Suzuki,Swift,1.2,Eco Car,2012,"153,000",เชียงใหม่,"269,000",White
Toyota,Altis,1.6,C-Segment,2012,"130,000",กรุงเทพมหานคร,"269,000",Silver
Toyota,Altis,1.6,C-Segment,2012,"110,000",กรุงเทพมหานคร,"269,000",Silver
Toyota,Vios,1.5,B-Segment,2012,"118,853",เชียงใหม่,"269,000",Silver
Honda,Brio,1.2,Eco Car,2012,"170,000",กรุงเทพมหานคร,"269,000",Silver
Toyota,Vios,1.5,B-Segment,2012,"137,000",กรุงเทพมหานคร,"269,000",Silver
Nissan,Sylphy,1.6,C-Segment,2012,"90,000",กรุงเทพมหานคร,"269,000",Brown
Nissan,Sylphy,1.6,C-Segment,2012,"90,000",กรุงเทพมหานคร,"269,000",Brown
Honda,Brio,1.2,Eco Car,2012,"73,879",กรุงเทพมหานคร,"269,000",Green
Suzuki,Swift,1.2,Eco Car,2012,"140,000",ราชบุรี,"270,000",Black
Toyota,Vios,1.5,B-Segment,2012,"200,000",ราชบุรี,"270,000",Gray
Toyota,Altis,1.6,C-Segment,2012,"118,853",กรุงเทพมหานคร,"270,000",Gray
Suzuki,Swift,1.2,Eco Car,2012,"140,000",ราชบุรี,"270,000",White
Honda,Brio,1.2,Eco Car,2012,"257,000",สมุทรสาคร,"274,000",Black
Toyota,Altis,1.6,C-Segment,2012,"180,000",นนทบุรี,"275,000",White
Toyota,Vios,1.5,B-Segment,2012,"118,853",ฉะเชิงเทรา,"275,000",White
Toyota,Vios,1.5,B-Segment,2012,"118,853",สงขลา,"275,000",White
Toyota,Vios,1.5,B-Segment,2012,"135,226",กรุงเทพมหานคร,"275,000",White
Toyota,Altis,1.8,C-Segment,2012,"241,168",สมุทรปราการ,"275,000",Black
Toyota,Vios,1.5,B-Segment,2012,"118,853",นครราชสีมา,"275,000",Silver
Toyota,Altis,1.6,C-Segment,2012,"200,000",กรุงเทพมหานคร,"275,000",Silver
Toyota,Vios,1.5,B-Segment,2012,"139,461",เชียงใหม่,"275,000",Silver
Toyota,Altis,1.6,C-Segment,2012,"200,000",กรุงเทพมหานคร,"275,000",Silver
Toyota,Altis,1.6,C-Segment,2012,"153,000",สระบุรี,"278,000",Gray
Toyota,Vios,1.5,B-Segment,2012,"135,000",สระบุรี,"278,000",Gray
Suzuki,Swift,1.2,Eco Car,2012,"154,538",กรุงเทพมหานคร,"278,000",White
Suzuki,Swift,1.2,Eco Car,2012,"154,538",กรุงเทพมหานคร,"278,000",White
Honda,Brio,1.2,Eco Car,2012,"110,000",กรุงเทพมหานคร,"278,000",Silver
Toyota,Vios,1.5,B-Segment,2012,"100,000",พิษณุโลก,"279,000",White
Toyota,Yaris,1.5,Eco Car,2012,"130,000",ปทุมธานี,"279,000",White
Toyota,Yaris,1.5,Eco Car,2012,"118,853",เชียงใหม่,"279,000",White
Toyota,Prius,1.8,C-Segment,2012,"209,997",กรุงเทพมหานคร,"279,000",White
Toyota,Vios,1.5,B-Segment,2012,"118,853",พิษณุโลก,"279,000",White
Toyota,Vios,1.5,B-Segment,2012,"188,668",นนทบุรี,"279,000",White
Toyota,Vios,1.5,B-Segment,2012,"118,853",กรุงเทพมหานคร,"279,000",White
Toyota,Vios,1.5,B-Segment,2012,"118,853",เชียงใหม่,"279,000",White
Toyota,Altis,1.8,C-Segment,2012,"150,000",สมุทรปราการ,"279,000",White
Toyota,Vios,1.5,B-Segment,2012,"160,000",นครราชสีมา,"279,000",White
Honda,Brio,1.2,Eco Car,2012,"138,000",กรุงเทพมหานคร,"279,000",White
Honda,Brio,1.2,Eco Car,2012,"118,319",อุดรธานี,"279,000",White
Honda,City,1.5,B-Segment,2012,"130,000",กรุงเทพมหานคร,"279,000",White
Honda,City,1.5,B-Segment,2012,"120,000",กรุงเทพมหานคร,"279,000",White
Honda,Brio,1.2,Eco Car,2012,"118,319",อุดรธานี,"279,000",White
Mazda,Mazda2,1.5,B-Segment,2012,"118,853",พิษณุโลก,"279,000",White
Toyota,Altis,1.8,C-Segment,2012,"169,999",กรุงเทพมหานคร,"279,000",Black
Toyota,Yaris,1.5,Eco Car,2012,"118,853",กรุงเทพมหานคร,"279,000",Black
Toyota,Yaris,1.5,Eco Car,2012,"133,438",กรุงเทพมหานคร,"279,000",Gray
Suzuki,Swift,1.2,Eco Car,2012,"118,853",เชียงใหม่,"279,000",Gray
Suzuki,Swift,1.2,Eco Car,2012,"76,000",กรุงเทพมหานคร,"279,000",White
Toyota,Altis,1.8,C-Segment,2012,"217,000",กรุงเทพมหานคร,"279,000",Silver
Toyota,Altis,1.6,C-Segment,2012,"189,853",นนทบุรี,"279,000",Silver
Honda,City,1.5,B-Segment,2012,"108,878",นนทบุรี,"279,000",Silver
Toyota,Vios,1.5,B-Segment,2012,"168,654",กรุงเทพมหานคร,"279,000",Red
Toyota,Vios,1.5,B-Segment,2012,"214,429",กรุงเทพมหานคร,"279,900",White
Honda,City,1.5,B-Segment,2012,"260,200",เพชรบูรณ์,"280,000",White
Honda,Jazz,1.5,B-Segment,2012,"118,853",บึงกาฬ,"282,000",Blue
Honda,City,1.5,B-Segment,2012,"210,001",สมุทรสาคร,"284,000",Black
Toyota,Vios,1.5,B-Segment,2012,"110,000",สมุทรสาคร,"285,000",White
Toyota,Vios,1.5,B-Segment,2012,"60,000",เชียงใหม่,"285,000",Black
Mazda,Mazda3,2.0,C-Segment,2012,"150,083",นนทบุรี,"285,000",Black
Nissan,Teana,2.0,D-Segment,2012,"200,000",กรุงเทพมหานคร,"285,000",Black
Mazda,Mazda3,1.6,C-Segment,2012,"87,000",ขอนแก่น,"285,000",Silver
Toyota,Vios,1.5,B-Segment,2012,"162,540",สงขลา,"285,000",Brown
Suzuki,Swift,1.2,Eco Car,2012,"53,341",สมุทรปราการ,"285,000",Blue
Honda,Brio,1.2,Eco Car,2012,"149,000",นนทบุรี,"286,000",Black
Toyota,Altis,1.6,C-Segment,2012,"200,000",นครศรีธรรมราช,"288,000",White
Toyota,Vios,1.5,B-Segment,2012,"158,241",สงขลา,"288,000",White
Toyota,Altis,1.6,C-Segment,2012,"150,000",กรุงเทพมหานคร,"288,000",White
Nissan,Teana,2.0,D-Segment,2012,"118,853",กรุงเทพมหานคร,"288,000",White
Honda,City,1.5,B-Segment,2012,"170,000",กรุงเทพมหานคร,"288,000",Black
Toyota,Vios,1.5,B-Segment,2012,"170,426",ชลบุรี,"288,000",Black
Honda,City,1.5,B-Segment,2012,"118,853",กรุงเทพมหานคร,"288,000",Gray
Toyota,Altis,1.6,C-Segment,2012,"118,853",นครพนม,"288,000",Silver
Mazda,Mazda3,2.0,C-Segment,2012,"190,000",กรุงเทพมหานคร,"288,000",Red
Toyota,Vios,1.5,B-Segment,2012,"200,000",เชียงใหม่,"289,000",White
Toyota,Vios,1.5,B-Segment,2012,"157,000",กรุงเทพมหานคร,"289,000",White
Toyota,Vios,1.5,B-Segment,2012,"150,000",กรุงเทพมหานคร,"289,000",White
Honda,Brio,1.2,Eco Car,2012,"70,000",กรุงเทพมหานคร,"289,000",White
Honda,Brio,1.2,Eco Car,2012,"70,000",กรุงเทพมหานคร,"289,000",White
Honda,Brio,1.2,Eco Car,2012,"70,000",กรุงเทพมหานคร,"289,000",White
Nissan,Almera,1.2,Eco Car,2012,"118,853",อุดรธานี,"289,000",White
Nissan,Almera,1.2,Eco Car,2012,"118,853",อุดรธานี,"289,000",White
Toyota,Vios,1.5,B-Segment,2012,"16,000",กรุงเทพมหานคร,"289,000",White
Mazda,Mazda3,1.6,C-Segment,2012,"179,464",กรุงเทพมหานคร,"289,000",White
Honda,City,1.5,B-Segment,2012,"120,000",กรุงเทพมหานคร,"289,000",Black
Toyota,Vios,1.5,B-Segment,2012,"70,000",สมุทรสาคร,"289,000",Gray
Toyota,Vios,1.5,B-Segment,2012,"101,000",อุดรธานี,"289,000",Gray
Honda,City,1.5,B-Segment,2012,"173,000",นนทบุรี,"289,000",Gray
Toyota,Altis,1.6,C-Segment,2012,"187,000",กรุงเทพมหานคร,"289,000",Gray
Toyota,Altis,1.6,C-Segment,2012,"192,000",นนทบุรี,"289,000",Gray
Mitsubishi,Lancer Ex,1.8,C-Segment,2012,"180,000",กรุงเทพมหานคร,"289,000",Gray
Toyota,Vios,1.5,B-Segment,2012,"257,000",กรุงเทพมหานคร,"289,000",Gray
Mitsubishi,Lancer Ex,1.8,C-Segment,2012,"180,000",กรุงเทพมหานคร,"289,000",Gray
Mazda,Mazda3,1.6,C-Segment,2012,"118,853",กรุงเทพมหานคร,"289,000",Gray
Toyota,Altis,1.6,C-Segment,2012,"170,000",เชียงใหม่,"289,000",Gray
Toyota,Vios,1.5,B-Segment,2012,"250,000",สงขลา,"289,000",Gray
Suzuki,Swift,1.2,Eco Car,2012,"220,000",กรุงเทพมหานคร,"289,000",White
Suzuki,Swift,1.2,Eco Car,2012,"220,000",กรุงเทพมหานคร,"289,000",White
Suzuki,Swift,1.2,Eco Car,2012,"220,818",กรุงเทพมหานคร,"289,000",White
Honda,City,1.5,B-Segment,2012,"132,000",กรุงเทพมหานคร,"289,000",Silver
Toyota,Altis,1.6,C-Segment,2012,"175,000",ปทุมธานี,"289,000",Silver
Toyota,Altis,1.8,C-Segment,2012,"220,000",กรุงเทพมหานคร,"289,000",Brown
Mitsubishi,Lancer,1.8,B-Segment,2012,"140,000",กรุงเทพมหานคร,"289,000",Brown
Suzuki,Swift,1.2,Eco Car,2012,"85,195",ปทุมธานี,"289,000",Orange
Toyota,Altis,1.8,C-Segment,2012,"118,853",ชลบุรี,"290,000",Gray
Toyota,Vios,1.5,B-Segment,2012,"88,720",สุพรรณบุรี,"295,000",White
Toyota,Vios,1.5,B-Segment,2012,"170,000",พิษณุโลก,"295,000",White
Toyota,Vios,1.5,B-Segment,2012,"123,080",เชียงราย,"295,000",White
Honda,Brio,1.2,Eco Car,2012,"154,068",นครศรีธรรมราช,"295,000",White
Nissan,Sylphy,1.6,C-Segment,2012,"120,000",กรุงเทพมหานคร,"295,000",Black
Toyota,Altis,1.8,C-Segment,2012,"246,000",ปทุมธานี,"295,000",Black
Honda,City,1.5,B-Segment,2012,"115,000",นนทบุรี,"295,000",Gray
Honda,City,1.5,B-Segment,2012,"110,000",นนทบุรี,"295,000",Gray
Toyota,Altis,1.6,C-Segment,2012,"118,853",สระบุรี,"295,000",Silver
Mazda,Mazda3,1.6,C-Segment,2012,"110,000",เชียงใหม่,"295,000",Blue
Toyota,Yaris,1.5,Eco Car,2012,"87,647",กรุงเทพมหานคร,"298,000",Gray
Mitsubishi,Lancer,1.8,B-Segment,2012,"120,000",กรุงเทพมหานคร,"298,000",Gray
Toyota,Altis,1.6,C-Segment,2012,"118,853",เชียงใหม่,"298,168",Gray
Toyota,Vios,1.5,B-Segment,2012,"150,999",นครปฐม,"299,000",White
Toyota,Vios,1.5,B-Segment,2012,"78,000",กรุงเทพมหานคร,"299,000",White
Toyota,Altis,1.8,C-Segment,2012,"118,853",กรุงเทพมหานคร,"299,000",White
Honda,City,1.5,B-Segment,2012,"118,853",ชลบุรี,"299,000",White
Honda,City,1.5,B-Segment,2012,"120,000",นนทบุรี,"299,000",White
Honda,City,1.5,B-Segment,2012,"143,839",กรุงเทพมหานคร,"299,000",White
Toyota,Altis,1.8,C-Segment,2012,"70,000",กรุงเทพมหานคร,"299,000",Black
Honda,Brio,1.2,Eco Car,2012,"80,000",กรุงเทพมหานคร,"299,000",Black
Honda,Jazz,1.5,B-Segment,2012,"118,853",เชียงราย,"299,000",Black
Honda,City,1.5,B-Segment,2012,"70,000",กรุงเทพมหานคร,"299,000",Black
Honda,City,1.5,B-Segment,2012,"190,000",กรุงเทพมหานคร,"299,000",Gray
Nissan,Sylphy,1.6,C-Segment,2012,"118,853",เชียงใหม่,"299,000",Gray
Honda,Brio,1.2,Eco Car,2012,"85,177",กรุงเทพมหานคร,"299,000",Gray
Toyota,Altis,1.6,C-Segment,2012,"100,000",กรุงเทพมหานคร,"299,000",Gray
Toyota,Altis,1.8,C-Segment,2012,"90,000",กรุงเทพมหานคร,"299,000",Gray
Toyota,Altis,1.8,C-Segment,2012,"182,000",สมุทรสาคร,"299,000",Gray
Honda,City,1.5,B-Segment,2012,"118,853",นครสวรรค์,"299,000",Gray
Toyota,Vios,1.5,B-Segment,2012,"191,515",นครปฐม,"299,000",Gray
Suzuki,Swift,1.2,Eco Car,2012,"83,000",เชียงใหม่,"299,000",Gray
Suzuki,Swift,1.2,Eco Car,2012,"100,000",เชียงใหม่,"299,000",White
Suzuki,Swift,1.2,Eco Car,2012,"100,000",เชียงใหม่,"299,000",White
Toyota,Yaris,1.5,Eco Car,2012,"118,853",ปทุมธานี,"299,000",Silver
Toyota,Vios,1.5,B-Segment,2012,"130,000",เชียงใหม่,"299,000",Silver
Toyota,Altis,1.8,C-Segment,2012,"118,853",นนทบุรี,"299,000",Silver
Toyota,Altis,1.6,C-Segment,2012,"90,000",กรุงเทพมหานคร,"299,000",Silver
Mazda,Mazda2,1.5,B-Segment,2012,"184,531",อุดรธานี,"299,000",Red
Mitsubishi,Lancer,1.8,B-Segment,2012,"123,682",ปทุมธานี,"299,999",Black
Honda,City,1.5,B-Segment,2012,"175,300",ชลบุรี,"305,000",White
Nissan,Sylphy,1.8,C-Segment,2012,"100,000",เชียงใหม่,"305,000",Gray
Honda,City,1.5,B-Segment,2012,"140,000",กรุงเทพมหานคร,"308,000",White
Honda,Jazz,1.5,B-Segment,2012,"160,000",กรุงเทพมหานคร,"308,000",Gray
Toyota,Altis,1.8,C-Segment,2012,"170,000",นครราชสีมา,"309,000",White
Toyota,Altis,1.8,C-Segment,2012,"210,000",นนทบุรี,"309,000",White
Toyota,Altis,1.8,C-Segment,2012,"222,222",กรุงเทพมหานคร,"309,000",White
Honda,City,1.5,B-Segment,2012,"139,000",กรุงเทพมหานคร,"309,000",White
Nissan,Sylphy,1.8,C-Segment,2012,"118,853",พิษณุโลก,"309,000",White
Mitsubishi,Lancer,1.8,B-Segment,2012,"143,694",อุดรธานี,"309,000",Black
Honda,Jazz,1.5,B-Segment,2012,"140,000",เชียงใหม่,"309,000",Silver
Toyota,Altis,1.8,C-Segment,2012,"95,000",กรุงเทพมหานคร,"312,000",White
Toyota,Altis,1.8,C-Segment,2012,"91,945",เชียงราย,"315,000",White
Toyota,Altis,2.0,C-Segment,2012,"185,000",กรุงเทพมหานคร,"315,000",White
Honda,City,1.5,B-Segment,2012,"100,000",สระบุรี,"315,000",White
Honda,City,1.5,B-Segment,2012,"195,000",กรุงเทพมหานคร,"315,000",Gray
Honda,City,1.5,B-Segment,2012,"219,000",สมุทรสาคร,"315,000",Gray
Toyota,Prius,1.8,C-Segment,2012,"130,000",กรุงเทพมหานคร,"318,000",White
Honda,Jazz,1.5,B-Segment,2012,"70,000",กรุงเทพมหานคร,"318,000",Black
Toyota,Altis,1.8,C-Segment,2012,"205,000",กรุงเทพมหานคร,"319,000",White
Toyota,Vios,1.5,B-Segment,2012,"130,000",กรุงเทพมหานคร,"319,000",White
Toyota,Prius,1.8,C-Segment,2012,"375,697",อุดรธานี,"319,000",White
Honda,City,1.5,B-Segment,2012,"146,293",กรุงเทพมหานคร,"319,000",Black
Honda,Jazz,1.5,B-Segment,2012,"86,000",กรุงเทพมหานคร,"319,000",Black
Mazda,Mazda3,1.6,C-Segment,2012,"125,000",อุดรธานี,"319,000",Black
Toyota,Altis,1.6,C-Segment,2012,"90,000",นนทบุรี,"319,000",Black
Toyota,Altis,1.8,C-Segment,2012,"155,000",กรุงเทพมหานคร,"319,000",Black
Mazda,Mazda3,1.6,C-Segment,2012,"125,000",นครราชสีมา,"319,000",Black
Nissan,Sylphy,1.8,C-Segment,2012,"118,853",ชลบุรี,"319,000",Black
Mitsubishi,Lancer Ex,1.8,C-Segment,2012,"93,179",กรุงเทพมหานคร,"319,000",Black
Toyota,Altis,1.6,C-Segment,2012,"118,853",เชียงใหม่,"319,000",Black
Honda,City,1.5,B-Segment,2012,"144,000",กรุงเทพมหานคร,"319,000",Gray
Toyota,Yaris,1.2,Eco Car,2012,"170,000",กรุงเทพมหานคร,"319,000",Gray
Honda,City,1.5,B-Segment,2012,"120,000",เชียงใหม่,"319,000",Gray
Mitsubishi,Lancer Ex,1.8,C-Segment,2012,"187,344",กรุงเทพมหานคร,"319,000",Gray
Honda,Jazz,1.3,B-Segment,2012,"180,446",กรุงเทพมหานคร,"319,000",Cyan
Honda,Jazz,1.3,B-Segment,2012,"180,446",กรุงเทพมหานคร,"319,000",Cyan
Honda,Jazz,1.5,B-Segment,2012,"150,000",เชียงใหม่,"319,000",Cyan
Honda,City,1.5,B-Segment,2012,"151,999",กรุงเทพมหานคร,"320,000",Gray
Honda,City,1.5,B-Segment,2012,"151,999",กรุงเทพมหานคร,"320,000",Gray
Toyota,Altis,1.6,C-Segment,2012,"150,000",ปัตตานี,"320,000",Silver
Honda,City,1.5,B-Segment,2012,"115,000",สระบุรี,"325,000",White
Honda,City,1.5,B-Segment,2012,"118,853",สระบุรี,"325,000",Black
Honda,Jazz,1.5,B-Segment,2012,"70,000",กรุงเทพมหานคร,"325,000",Black
Honda,City,1.5,B-Segment,2012,"142,000",กรุงเทพมหานคร,"328,000",White
Mazda,Mazda3,2.0,C-Segment,2012,"71,865",กรุงเทพมหานคร,"328,000",White
Mazda,Mazda3,2.0,C-Segment,2012,"71,865",กรุงเทพมหานคร,"328,000",White
Honda,City,1.5,B-Segment,2012,"120,000",นนทบุรี,"328,000",Gray
Toyota,Altis,1.8,C-Segment,2012,"118,853",เชียงใหม่,"329,000",White
Honda,Jazz,1.5,B-Segment,2012,"271,459",ราชบุรี,"329,000",White
Honda,Jazz,1.5,B-Segment,2012,"180,000",กรุงเทพมหานคร,"329,000",White
